id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1365236206439698432,1365236206439698432,2021-02-26 11:44:11 EET,2021-02-26,11:44:11,+0200,1296641538450026501,shannu_ss,shannu,,"Found 4 CSRF vulnerabilities in similar endpoints in same program, It's VDP. 1-duplicate 3-triaged Thanks for motivation @ADITYASHENDE17 Following your slogan submit whatever you get even it's low severity.",en,"[{'screen_name': 'adityashende17', 'name': 'aditya shende 🇮🇳', 'id': '1115286026774179841'}]",[],[],3,5,68,[],[],https://twitter.com/Shannu_ss/status/1365236206439698432,False,,0,,,,,,,,[],,,,
1365070430814408704,1365070430814408704,2021-02-26 00:45:27 EET,2021-02-26,00:45:27,+0200,1100316133951848448,kazu56564,佐竹@筋トレ×FOOTBALL×フルスタックエンジニア,,#案件募集 #仕事の依頼 #フリーランスのエンジニア #駆け出しエンジニアと繋がりたい #Webアプリ #Webサービス #HP #LP  お仕事の依頼をお待ちしております。  私のスキル⑦ CSRFやXSSなどに対して セキュリティ対策が可能です。,ja,[],[],[],0,0,7,"['案件募集', '仕事の依頼', 'フリーランスのエンジニア', '駆け出しエンジニアと繋がりたい', 'webアプリ', 'webサービス', 'hp', 'lp']",[],https://twitter.com/kazu56564/status/1365070430814408704,False,,0,,,,,,,,[],,,,
1365043948042018825,1365043948042018825,2021-02-25 23:00:13 EET,2021-02-25,23:00:13,+0200,1227706883353567233,thexssrat,the XSS Rat,,#bugbountytip got a self XSS? Maybe you can use CSRF to chain it into a stored XSS,en,[],[],[],8,4,91,['bugbountytip'],[],https://twitter.com/theXSSrat/status/1365043948042018825,False,,0,,,,,,,,[],,,,
1365019288944275461,1365019288944275461,2021-02-25 21:22:13 EET,2021-02-25,21:22:13,+0200,1241323341295697921,maalp1225,root@MAALP🇮🇳,,"Interesting Day of BugBounty  Submitted 3 Information Disclosure, 5 IDORs, and 3 CSRF Vulnerabilities. Fingers Crossed...🤞🤞🤞  #bugbountylife #bugbounty",en,[],[],[],4,1,85,"['bugbountylife', 'bugbounty']",[],https://twitter.com/MAALP1225/status/1365019288944275461,False,,0,,,,,,,,[],,,,
1364506353805451264,1364506353805451264,2021-02-24 11:24:00 EET,2021-02-24,11:24:00,+0200,2735246778,thepracticaldev,DEV Community 👩‍💻👨‍💻,,"CSRF attacks can be dangerous. Luckily, they are also easy to avoid as long as you use a decent, modern app platform that supports CSRF tokens and is explicit about HTTP verbs.   #DEVCommunity  https://t.co/KWV5g2C6dG",en,[],['https://dev.to/appsecmonkey/csrf-attacks-prevention-how-to-secure-your-web-application-2021-4pjb'],[],0,14,66,['devcommunity'],[],https://twitter.com/ThePracticalDev/status/1364506353805451264,False,,0,,,,,,,,[],,,,
1364197100523675649,1364197100523675649,2021-02-23 14:55:08 EET,2021-02-23,14:55:08,+0200,124383342,sec_r0,Rohit,,Left or Right ?  Portrait or one with Collab (@theXSSrat) landscape?  W/O Video or with ? #CSRF or #Hashing ? Which one next ?  Reply with thoughts 👇👇👇  In any case bank site is vulnerable :P  #Questions #security #infosec #bugbounty #bugbountytip #bugbountytips #appsec  https://t.co/sozPQQYxwH,en,"[{'screen_name': 'thexssrat', 'name': 'the xss rat', 'id': '1227706883353567233'}]",[],"['https://pbs.twimg.com/media/Eu6ZOpGUYAIFprp.jpg', 'https://pbs.twimg.com/media/Eu6ZP02U4AAgNzo.jpg']",4,33,110,"['csrf', 'hashing', 'questions', 'security', 'infosec', 'bugbounty', 'bugbountytip', 'bugbountytips', 'appsec']",[],https://twitter.com/sec_r0/status/1364197100523675649,False,,1,https://pbs.twimg.com/media/Eu6ZOpGUYAIFprp.jpg,,,,,,,[],,,,
1364174187640815617,1364174187640815617,2021-02-23 13:24:06 EET,2021-02-23,13:24:06,+0200,334002593,mdseclabs,MDSec,,Know your SSRF from your CSRF? Want to deep dive in to complex AppSec challenges with some of the best folks in the industry? Our AppSec pentest team is expanding so get in touch  https://t.co/aHRqIFq9DO  https://t.co/3r87At4pK1,en,[],['https://www.mdsec.co.uk/careers/'],['https://pbs.twimg.com/tweet_video_thumb/Eu6FL4xXMAMReIW.jpg'],0,6,17,[],[],https://twitter.com/MDSecLabs/status/1364174187640815617,False,,1,https://pbs.twimg.com/tweet_video_thumb/Eu6FL4xXMAMReIW.jpg,,,,,,,[],,,,
1364060709294731264,1364060709294731264,2021-02-23 05:53:10 EET,2021-02-23,05:53:10,+0200,438070214,pentesterlab,PentesterLab,,Another video is out - Exploitation of our OAuth2 CSRF Client II challenge:   https://t.co/ikmCfd9k85,en,[],['https://pentesterlab.com/exercises/oauth2_csrf_client_ii/videos'],[],0,4,17,[],[],https://twitter.com/PentesterLab/status/1364060709294731264,False,,0,,,,,,,,[],,,,
1363928328290390021,1363928328290390021,2021-02-22 21:07:08 EET,2021-02-22,21:07:08,+0200,134994790,offsectraining,Offensive Security,,Token-based mitigation is a recommended defense against CSRF. It can be achieved either with a synchronizer token pattern or an encrypted token pattern. Article via @owasp:  https://t.co/jLVlVsZfAT  https://t.co/K9Dt9x6Z7N,en,"[{'screen_name': 'owasp', 'name': 'owasp', 'id': '16048357'}]",['https://offs.ec/3ayCHsv'],['https://pbs.twimg.com/media/Eu2llgcXUAYiiev.jpg'],0,20,81,[],[],https://twitter.com/offsectraining/status/1363928328290390021,False,,1,https://pbs.twimg.com/media/Eu2llgcXUAYiiev.jpg,,,,,,,[],,,,
1363780425802342402,1363779452660899842,2021-02-22 11:19:25 EET,2021-02-22,11:19:25,+0200,1115286026774179841,adityashende17,Aditya Shende 🇮🇳,,Guide for CSRF:  https://t.co/oVIfaH4ra5  Guide for SSRF:  https://t.co/3HO4SVubFp  RCE method:  https://t.co/00l9Pp8kW9  Way for Open Redirect:  https://t.co/2b4tbQYOSS,en,[],"['https://www.veracode.com/security/cross-site-request-forgery-guide-learn-all-about-csrf-attacks-and-csrf-protection', 'https://www.jigsawacademy.com/blogs/cyber-security/ssrf/', 'https://corneacristian.medium.com/top-25-rce-bug-bounty-reports-bc9555cca7bc', 'https://www.trustwave.com/en-us/resources/blogs/spiderlabs-blog/understanding-and-discovering-open-redirect-vulnerabilities/']",[],1,58,98,[],[],https://twitter.com/ADITYASHENDE17/status/1363780425802342402,False,,0,,,,,,,,[],,,,
1363762511556714502,1363762511556714502,2021-02-22 10:08:14 EET,2021-02-22,10:08:14,+0200,757667477958557696,malltos92,Maor Shwartz,,"A client of mine is looking a Web Security Researcher: 1. Strong knowledge in Javascript, python. (Angular, node js etc) 2. Strong knowledge in network protocols. 3. At least 3 years experience in web vulnerabilities (XSS, CSRF, XSRF, Sqli etc). Good knowledge of OWSAP 10.",en,[],[],[],3,3,16,[],[],https://twitter.com/malltos92/status/1363762511556714502,False,,0,,,,,,,,[],,,,
1363702573035704320,1363702573035704320,2021-02-22 06:10:04 EET,2021-02-22,06:10:04,+0200,1320396493350563840,k_tanaka_prg,k_tanaka(プログラミング修得中),,アウトプット WEB系知識 CSRF対策 ①パスワード再入力 ②トークンの埋め込み  CSRFを防ぐにはリクエストの際に正規利用者しか知り得ない情報を用いることが有効である  #プログラミング学習 #駆け出しエンジニアと繋がりたい #プログラミング初心者 #今日の積み上げ,ja,[],[],[],0,0,29,"['プログラミング学習', '駆け出しエンジニアと繋がりたい', 'プログラミング初心者', '今日の積み上げ']",[],https://twitter.com/k_tanaka_prg/status/1363702573035704320,False,,0,,,,,,,,[],,,,
1363696375842578443,1363696375842578443,2021-02-22 05:45:26 EET,2021-02-22,05:45:26,+0200,1100316133951848448,kazu56564,佐竹@筋トレ×FOOTBALL×フルスタックエンジニア,,#案件募集 #仕事の依頼 #フリーランスのエンジニア #駆け出しエンジニアと繋がりたい #Webアプリ #Webサービス #HP #LP  お仕事の依頼をお待ちしております。  私のスキル⑦ CSRFやXSSなどに対して セキュリティ対策が可能です。,ja,[],[],[],0,0,9,"['案件募集', '仕事の依頼', 'フリーランスのエンジニア', '駆け出しエンジニアと繋がりたい', 'webアプリ', 'webサービス', 'hp', 'lp']",[],https://twitter.com/kazu56564/status/1363696375842578443,False,,0,,,,,,,,[],,,,
1363614434439159817,1363614434439159817,2021-02-22 00:19:50 EET,2021-02-22,00:19:50,+0200,937888350974787584,testdrivenio,TestDriven.io,,CSRF Protection in Flask   https://t.co/o8SoMplRLJ  This article looks at how to prevent CSRF attacks in Flask.   1. What is CSRF? 2. What does a CSRF attack look like? 3. How can you prevent CSRF attacks?  by @pydantic  #Flask #Python #WebDev,en,"[{'screen_name': 'pydantic', 'name': 'amal shaji', 'id': '1278565537241460738'}]",['https://testdriven.io/blog/csrf-flask/'],[],0,18,57,"['flask', 'python', 'webdev']",[],https://twitter.com/testdrivenio/status/1363614434439159817,False,,0,,,,,,,,[],,,,
1363581262045339656,1363581262045339656,2021-02-21 22:08:01 EET,2021-02-21,22:08:01,+0200,756553320,ans_ashkan,Ashkan Nourzadeh,,هر جا حرف از cookie می‌شه، انتظار دارم توضیح، هشدار و راه حل XSRF / CSRF هم کنارش ببینم ...   https://t.co/n6lqqvhQee,fa,[],['https://owasp.org/www-community/attacks/csrf'],[],0,1,21,[],[],https://twitter.com/ans_ashkan/status/1363581262045339656,False,,0,,,,,,,,[],,,,
1363384627453251588,1363384627453251588,2021-02-21 09:06:40 EET,2021-02-21,09:06:40,+0200,1320396493350563840,k_tanaka_prg,k_tanaka(プログラミング修得中),,アウトプット WEB系知識  CSRFの脆弱性による影響3つ •利用者アカウントの不正利用 •利用者のパスワードやメールアドレスが変更される •利用者の所持している金銭が利用される  #プログラミング学習 #駆け出しエンジニアと繋がりたい #プログラミング初心者 #今日の積み上げ,ja,[],[],[],0,0,26,"['プログラミング学習', '駆け出しエンジニアと繋がりたい', 'プログラミング初心者', '今日の積み上げ']",[],https://twitter.com/k_tanaka_prg/status/1363384627453251588,False,,0,,,,,,,,[],,,,
1363370322695700481,1363370322695700481,2021-02-21 08:09:49 EET,2021-02-21,08:09:49,+0200,1013538977469648896,codewallblog,CodeWall,,How To Use CSRF Tokens With Laravel -  https://t.co/8zgKtbZnwS   #Developer #node #nodejs #coding #js #angularjs #vuejs #reactjs #100DaysOfCode #webdev #coder #tech #javascript #html #php #womenwhocode #301DaysOfCode,en,[],['https://www.codewall.co.uk/how-to-use-csrf-tokens-with-laravel/?utm_source=CWTwitter&utm_medium=social'],[],0,17,8,"['developer', 'node', 'nodejs', 'coding', 'js', 'angularjs', 'vuejs', 'reactjs', '100daysofcode', 'webdev', 'coder', 'tech', 'javascript', 'html', 'php', 'womenwhocode', '301daysofcode']",[],https://twitter.com/codewallblog/status/1363370322695700481,False,,0,,,,,,,,[],,,,
1363264626025201669,1363264626025201669,2021-02-21 01:09:49 EET,2021-02-21,01:09:49,+0200,1013538977469648896,codewallblog,CodeWall,,How To Fix Laravel CSRF Token Mismatch Error From AJAX Request -  https://t.co/e8QfNj5OFr   #Developer #node #nodejs #coding #js #angularjs #vuejs #reactjs #100DaysOfCode #webdev #coder #tech #javascript #html #php #womenwhocode #301DaysOfCode,en,[],['https://www.codewall.co.uk/how-to-fix-laravel-csrf-token-mismatch-error-from-ajax-request/?utm_source=CWTwitter&utm_medium=social'],[],0,17,11,"['developer', 'node', 'nodejs', 'coding', 'js', 'angularjs', 'vuejs', 'reactjs', '100daysofcode', 'webdev', 'coder', 'tech', 'javascript', 'html', 'php', 'womenwhocode', '301daysofcode']",[],https://twitter.com/codewallblog/status/1363264626025201669,False,,0,,,,,,,,[],,,,
1363237140293894146,1363237140293894146,2021-02-20 23:20:36 EET,2021-02-20,23:20:36,+0200,1304730209615216640,wearyandroid,WearyAndroid,,Day 42 of #100DaysOfHacking   Completed ✅WebOSINT @realtryhackme  ✅JWT viii @pentesterlab  ✅CSRF @WebSecAcademy   Worked on 🟡Hacker of the Hill #1 🐍Python #100DaysOfCode 🟡Sec+ Videos @ProfessorMesser  🟡CCNA @flackboxtv,en,"[{'screen_name': 'realtryhackme', 'name': 'tryhackme', 'id': '1059140424625991680'}, {'screen_name': 'pentesterlab', 'name': 'pentesterlab', 'id': '438070214'}, {'screen_name': 'websecacademy', 'name': 'web security academy', 'id': '990945874019840000'}, {'screen_name': 'professormesser', 'name': 'professor messer', 'id': '1439711'}, {'screen_name': 'flackboxtv', 'name': 'neil anderson', 'id': '4807258452'}]",[],[],0,6,29,"['100daysofhacking', '100daysofcode']",[],https://twitter.com/wearyandroid/status/1363237140293894146,False,,0,,,,,,,,[],,,,
1363154144039755776,1363154144039755776,2021-02-20 17:50:48 EET,2021-02-20,17:50:48,+0200,1304730209615216640,wearyandroid,WearyAndroid,,I completed the Web Security Academy lab: CSRF where token is not tied to user session  @WebSecAcademy   https://t.co/ftp1Z2ALIU,en,"[{'screen_name': 'websecacademy', 'name': 'web security academy', 'id': '990945874019840000'}]",['https://portswigger.net/web-security/csrf/lab-token-not-tied-to-user-session'],[],1,0,24,[],[],https://twitter.com/wearyandroid/status/1363154144039755776,False,,0,,,,,,,,[],,,,
1363152138449211396,1363152138449211396,2021-02-20 17:42:50 EET,2021-02-20,17:42:50,+0200,1138462560649433089,nasub7373,ナス🍆Web系エンジニア,,今日は #転クエ の 技術LT大会 に登壇して、 「CSRF」について発表しました💡  初めてのLT会だったのでハラハラしましたが、 なんとか無事に終わって安心した。。😳  発表するテーマについても理解が深まるし、 他の方の発表を聞いてても勉強になりまくるので LT会とても良いですね~~  https://t.co/q7moavRMZ7,ja,[],[],"['https://pbs.twimg.com/media/EurjLz9U4AEol1S.jpg', 'https://pbs.twimg.com/media/EurjdFzVcAASd21.jpg']",5,2,41,['転クエ'],[],https://twitter.com/nasuB7373/status/1363152138449211396,False,,1,https://pbs.twimg.com/media/EurjLz9U4AEol1S.jpg,,,,,,,[],,,,
1363059293256380416,1362477416472588296,2021-02-20 11:33:54 EET,2021-02-20,11:33:54,+0200,1262336615525031937,renniepak,renniepak,,@aroly Great list! I generally do the same.  Also Dangling Markup Injection might be a good one (to steal CSRF tokens or other sensitive information)   https://t.co/u5vuDvVhix,en,[],['https://portswigger.net/web-security/cross-site-scripting/dangling-markup'],[],1,4,14,[],[],https://twitter.com/renniepak/status/1363059293256380416,False,,0,,,,,,,,"[{'screen_name': 'aroly', 'name': 'Antoine Roly', 'id': '23214941'}]",,,,
1363003810042368000,1363003810042368000,2021-02-20 07:53:26 EET,2021-02-20,07:53:26,+0200,945539227,kathanp19,Kathan Patel,,"@openbugbounty Platform has a total of 2402 targets to hunt on!!   In which there are,  813 - wildcard domains 1589 - single scope domains  If you are good in XSS, Open Redirection, CSRF, Idor then go ahead and hunt there  #bugbountytips #bugbounty",en,[],[],[],2,0,21,"['bugbountytips', 'bugbounty']",[],https://twitter.com/KathanP19/status/1363003810042368000,False,,0,,,,,,,,[],,,,
1362979498061225985,1362979498061225985,2021-02-20 06:16:49 EET,2021-02-20,06:16:49,+0200,1320396493350563840,k_tanaka_prg,k_tanaka(プログラミング修得中),,アウトプット WEB系知識  CSRF →攻撃者がユーザーのログイン情報を盗み出したり、脆弱性あるWebアプリに対して正規利用者になりすましてリクエストを送る攻撃のこと  #プログラミング学習 #駆け出しエンジニアと繋がりたい #プログラミング初心者 #今日の積み上げ,ja,[],[],[],0,0,25,"['プログラミング学習', '駆け出しエンジニアと繋がりたい', 'プログラミング初心者', '今日の積み上げ']",[],https://twitter.com/k_tanaka_prg/status/1362979498061225985,False,,0,,,,,,,,[],,,,
1362452580538986496,1362452580538986496,2021-02-18 19:23:03 EET,2021-02-18,19:23:03,+0200,17013002,joelkallman,Joel R. Kallman,,"Customer: I'm worried about APEX session ID-guessing attacks  @chrisneumueller: Common misconception. ID is used as simple CSRF token that is enabled even when app does not use checksum protection. Should also consider session cookie - 18 random bytes, base64-encoded.  #orclapex",en,"[{'screen_name': 'chrisneumueller', 'name': 'chris neumueller', 'id': '107342638'}]",[],[],1,5,16,['orclapex'],[],https://twitter.com/joelkallman/status/1362452580538986496,False,,0,,,,,,,,[],,,,
1362327621405704194,1362327621405704194,2021-02-18 11:06:30 EET,2021-02-18,11:06:30,+0200,1304730209615216640,wearyandroid,WearyAndroid,,I completed the Web Security Academy lab: CSRF where token validation depends on token being present  @WebSecAcademy   https://t.co/7LTEcSk00o,en,"[{'screen_name': 'websecacademy', 'name': 'web security academy', 'id': '990945874019840000'}]",['https://portswigger.net/web-security/csrf/lab-token-validation-depends-on-token-being-present'],[],0,1,14,[],[],https://twitter.com/wearyandroid/status/1362327621405704194,False,,0,,,,,,,,[],,,,
1362236263806480386,1362236263806480386,2021-02-18 05:03:29 EET,2021-02-18,05:03:29,+0200,651273,daeken,Sera Tonin Brocious,,"I'll never forget finding a bunch of nasty bugs in their site and them just ... Not giving a shit. I could create coins from nothing, use simple CSRF attacks to transfer from a victim's account to my own, and more. They did nothing about any of them.",en,[],[],[],1,2,12,[],[],https://twitter.com/daeken/status/1362236263806480386,False,https://twitter.com/RayRedacted/status/1362235679774769152,0,,,,,,,,[],,,,
1362017093382766592,1362017093382766592,2021-02-17 14:32:34 EET,2021-02-17,14:32:34,+0200,196206592,thecsrf,THE CSRF,,Our Marketing &amp; Comms Officer is writing a poem as the CSRF's part in @mariecurieuk 's #NationalDayOfReflection  The poem will feature words sent in as tribute as we reflect upon the last year &amp; remember together. Want to take part? Send in your words to lily.roubians@csrf.org.uk  https://t.co/JMVw7TFZs1,en,"[{'screen_name': 'mariecurieuk', 'name': 'marie curie', 'id': '22028340'}]",[],['https://pbs.twimg.com/media/EubbK6sXcAAc4e2.jpg'],1,1,12,['nationaldayofreflection'],[],https://twitter.com/THECSRF/status/1362017093382766592,False,,1,https://pbs.twimg.com/media/EubbK6sXcAAc4e2.jpg,,,,,,,[],,,,
1361806925244022791,1361806925244022791,2021-02-17 00:37:26 EET,2021-02-17,00:37:26,+0200,250352909,alra3ees,Emad Shanab,,“Stealing Chat session ID with CORS and execute CSRF attack” by Sunil Yedla  https://t.co/KwV9SnpzF1,en,[],['https://link.medium.com/O6Cvd1wZVdb'],[],0,12,45,[],[],https://twitter.com/Alra3ees/status/1361806925244022791,False,,0,,,,,,,,[],,,,
1361618779504074752,1361618779504074752,2021-02-16 12:09:49 EET,2021-02-16,12:09:49,+0200,1013538977469648896,codewallblog,CodeWall,,How To Fix Laravel CSRF Token Mismatch Error From AJAX Request -  https://t.co/e8QfNj5OFr   #Developer #node #nodejs #coding #js #angularjs #vuejs #reactjs #100DaysOfCode #webdev #coder #tech #javascript #html #php #womenwhocode #301DaysOfCode,en,[],['https://www.codewall.co.uk/how-to-fix-laravel-csrf-token-mismatch-error-from-ajax-request/?utm_source=CWTwitter&utm_medium=social'],[],0,19,8,"['developer', 'node', 'nodejs', 'coding', 'js', 'angularjs', 'vuejs', 'reactjs', '100daysofcode', 'webdev', 'coder', 'tech', 'javascript', 'html', 'php', 'womenwhocode', '301daysofcode']",[],https://twitter.com/codewallblog/status/1361618779504074752,False,,0,,,,,,,,[],,,,
1361603204916465665,1361594153268871168,2021-02-16 11:07:56 EET,2021-02-16,11:07:56,+0200,783323575650443264,dmatrix503,dmatrix,,@fransrosen @garethheyes Nice!  Thank you for the sharing. Authentication Token Obtain And Replace (ATOR) Burp extension also works very well in complex scenarios to obtain new csrf or authentication token in each call. I'm using this and this is also handy.  https://t.co/fdwkIVklGi,en,[],['https://github.com/synopsys-sig/ATOR-Burp'],[],0,5,16,[],[],https://twitter.com/DMatriX503/status/1361603204916465665,False,,0,,,,,,,,"[{'screen_name': 'fransrosen', 'name': 'Frans Rosén', 'id': '80555140'}, {'screen_name': 'garethheyes', 'name': 'Gareth Heyes', 'id': '16879627'}]",,,,
