id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1355961391488892935,1355961391488892935,2021-01-31 21:29:22 EET,2021-01-31,21:29:22,+0200,28909448,bhaviland,Brittany Haviland,,Every advertiser on SNL needs to accept that we all think their commercial is a spoof for the first 15 seconds.,en,[],[],[],2,3,51,[],[],https://twitter.com/bhaviland/status/1355961391488892935,False,,0,,,,,,,,[],,,,
1355957945369063424,1355957328483409921,2021-01-31 21:15:41 EET,2021-01-31,21:15:41,+0200,1247115676600487936,hellworldb0i,"☠ Lordran, happy Amazon Employee ☠",,"@slcmof I enjoyed it.   It's a stupid spoof show, not some dramatic retelling.",en,[],[],[],1,0,156,[],[],https://twitter.com/HellworldB0i/status/1355957945369063424,False,,0,,,,,,,,"[{'screen_name': 'slcmof', 'name': 'Coby — Release The Gotham Knights Cut', 'id': '3346141649'}]",,,,
1355952343561478152,1355935952431149069,2021-01-31 20:53:25 EET,2021-01-31,20:53:25,+0200,702793583120801792,ajonesthesteam,Tony Jones,,@Leo_Pollak @twlldun @Piers_Corbyn Good grief! The illustration on the spoof Evening Standard flyer is beyond appalling.,en,[],[],[],0,0,10,[],[],https://twitter.com/AJonesTheSteam/status/1355952343561478152,False,,0,,,,,,,,"[{'screen_name': 'Leo_Pollak', 'name': 'Leo Pollak', 'id': '14713686'}, {'screen_name': 'twlldun', 'name': '.', 'id': '2399687505'}, {'screen_name': 'Piers_Corbyn', 'name': 'Piers Corbyn', 'id': '62541585'}]",,,,
1355919299198787584,1355919299198787584,2021-01-31 18:42:07 EET,2021-01-31,18:42:07,+0200,1041870173702107137,spoof_junkey,Naweed,,मुंह से सुर निकलते नही और गान से बांसुरी बजाने चला 😂😂😂  https://t.co/uqjNsEOajM,hi,[],[],['https://pbs.twimg.com/media/EtExZcSW8AcM5K4.jpg'],35,177,799,[],[],https://twitter.com/Spoof_Junkey/status/1355919299198787584,False,,1,https://pbs.twimg.com/media/EtExZcSW8AcM5K4.jpg,,,,,,,[],,,,
1355917614887936004,1355699227163320322,2021-01-31 18:35:25 EET,2021-01-31,18:35:25,+0200,61615189,xxrrll,XX RRLL,,@sanna_b @RexChapman 😗Important to know it’s a spoof. Too hard on the Finnish national reputation otherwise.,en,[],[],[],1,2,43,[],[],https://twitter.com/xxrrll/status/1355917614887936004,False,,0,,,,,,,,"[{'screen_name': 'sanna_b', 'name': 'Sanna Backholm', 'id': '28387135'}, {'screen_name': 'RexChapman', 'name': 'Rex Chapman🏇🏼', 'id': '324703658'}]",,,,
1355915021495062530,1355866850228232194,2021-01-31 18:25:07 EET,2021-01-31,18:25:07,+0200,1220332399231299585,tsvmedia,Stfupp,,"@Ameetdmello @Spoof_Junkey @ANI Atleast talk some sense bro. 3 times CM, 2+ times PM and many other small credibility in his name. RaGa did nothing. He won't even win State Elections(that's why he never contests). Defend, any capable person. But don't defame someone credible just to bat for a moron.",en,[],[],[],3,0,26,[],[],https://twitter.com/tsvmedia/status/1355915021495062530,False,,0,,,,,,,,"[{'screen_name': 'Ameetdmello', 'name': '҉A҉M҉E҉E҉T҉҉', 'id': '2586235472'}, {'screen_name': 'Spoof_Junkey', 'name': 'Naweed', 'id': '1041870173702107137'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
1355911857085661186,1355866850228232194,2021-01-31 18:12:33 EET,2021-01-31,18:12:33,+0200,1074590334632509441,befittingcarvan,Befitting Carvan Hu BC,,@Spoof_Junkey @ANI This deserves 100K Rt's... 😂,en,[],[],[],1,1,25,[],[],https://twitter.com/BefittingCarvan/status/1355911857085661186,False,,0,,,,,,,,"[{'screen_name': 'Spoof_Junkey', 'name': 'Naweed', 'id': '1041870173702107137'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
1355910023742959617,1355910023742959617,2021-01-31 18:05:15 EET,2021-01-31,18:05:15,+0200,1041870173702107137,spoof_junkey,Naweed,,Journalist Mandeep Punia Denied Bail; Sent To Jail: Reports le Dalaal's club 🤣🤣🤣  https://t.co/2zaR7J9fcY,en,[],[],['https://pbs.twimg.com/media/EtEoi2GXMA05rIa.jpg'],3,81,332,[],[],https://twitter.com/Spoof_Junkey/status/1355910023742959617,False,https://twitter.com/zoo_bear/status/978829182951198720,1,https://pbs.twimg.com/media/EtEoi2GXMA05rIa.jpg,,,,,,,[],,,,
1355909908210716675,1355909908210716675,2021-01-31 18:04:48 EET,2021-01-31,18:04:48,+0200,142184973,cpk2909,CK,,That UT and Sonia part was most funny. Too good  @Spoof_Junkey 😂😂😂👌👌,en,"[{'screen_name': 'spoof_junkey', 'name': 'naweed', 'id': '1041870173702107137'}]",[],[],3,4,20,[],[],https://twitter.com/cpk2909/status/1355909908210716675,False,https://twitter.com/Spoof_Junkey/status/1355869122408501250,0,,,,,,,,[],,,,
1355909545428738051,1354877548816162822,2021-01-31 18:03:21 EET,2021-01-31,18:03:21,+0200,155483848,volewriter,Kate Long,,"Here's a bit more from Shocking Pink magazine, the mag for teenage girls run by young women and teenage girls themselves.  Here's a spoof quiz question, but actually this sort of situation is taken from real life. Lots of girls were barred from doing certain subjects.  https://t.co/BLGviYFwhq",en,[],[],['https://pbs.twimg.com/media/EtEoFcnXIAIU0Bv.jpg'],2,4,33,[],[],https://twitter.com/volewriter/status/1355909545428738051,False,,1,https://pbs.twimg.com/media/EtEoFcnXIAIU0Bv.jpg,,,,,,,[],,,,
1355883926997360642,1355526361570541572,2021-01-31 16:21:33 EET,2021-01-31,16:21:33,+0200,1615557272,epsilontheory,Ben Hunt,,"This isn't about bots or any individual mode of spoof.  It's about how ALL of social media has been successfully gamed by investment pros, is being successfully gamed by investment pros, and will be successfully gamed by investment pros.  Meet the new boss, same as the old boss.",en,[],[],[],14,64,463,[],[],https://twitter.com/EpsilonTheory/status/1355883926997360642,False,,0,,,,,,,,[],,,,
1355882813224980488,1355842051078713345,2021-01-31 16:17:08 EET,2021-01-31,16:17:08,+0200,1352832462,erbmjha,BALA,,@Spoof_Junkey @ravishndtv 😂😂😂😂😂,und,[],[],[],1,1,20,[],[],https://twitter.com/erbmjha/status/1355882813224980488,False,,0,,,,,,,,"[{'screen_name': 'Spoof_Junkey', 'name': 'Naweed', 'id': '1041870173702107137'}, {'screen_name': 'ravishndtv', 'name': 'ravish kumar', 'id': '47595335'}]",,,,
1355881554669666306,1355881554669666306,2021-01-31 16:12:08 EET,2021-01-31,16:12:08,+0200,231948746,stephenleddy,Stephen Leddy,,Would give anything for a spoof gym session and a steam room/sauna combo today 😴  @KiloLeddy8,en,"[{'screen_name': 'kiloleddy8', 'name': 'killian leddy', 'id': '405184620'}]",[],[],1,0,8,[],[],https://twitter.com/stephenleddy/status/1355881554669666306,False,,0,,,,,,,,[],,,,
1355872353570365443,1355866850228232194,2021-01-31 15:35:34 EET,2021-01-31,15:35:34,+0200,256023725,neethuneetha,Neethu,,@Spoof_Junkey @ANI Udit Raj Ji ka Dil thod diya Inn logon ne tho...😭😭😂#UditRajForCongressPresident,hi,[],[],[],2,4,36,['uditrajforcongresspresident'],[],https://twitter.com/neethuneetha/status/1355872353570365443,False,,0,,,,,,,,"[{'screen_name': 'Spoof_Junkey', 'name': 'Naweed', 'id': '1041870173702107137'}, {'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
1355869122408501250,1355866850228232194,2021-01-31 15:22:44 EET,2021-01-31,15:22:44,+0200,1041870173702107137,spoof_junkey,Naweed,,@ANI भाजपा में खुशी का माहौल   https://t.co/zBQZGcywmX,hi,[],[],[],86,632,2066,[],[],https://twitter.com/Spoof_Junkey/status/1355869122408501250,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343238135346446337/pu/img/CYGvGP_QA3MvTtQZ.jpg,,,,,,,"[{'screen_name': 'ANI', 'name': 'ANI', 'id': '355989081'}]",,,,
1355854924035178497,1355842051078713345,2021-01-31 14:26:19 EET,2021-01-31,14:26:19,+0200,1041870173702107137,spoof_junkey,Naweed,,"@ravishndtv 'Arnab got arrested' for saying real name of Sonia. Left Media: Wow... great, must be punished.  'Mandeep Punia arrested' for misbehaving with cops. Left Media right now: 👇  https://t.co/Yf1srjv5Fn",en,[],[],[],22,151,649,[],[],https://twitter.com/Spoof_Junkey/status/1355854924035178497,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1355854856293113857/pu/img/RL8fgxyL4eH0rT28.jpg,,,,,,,"[{'screen_name': 'ravishndtv', 'name': 'ravish kumar', 'id': '47595335'}]",,,,
1355824440555302912,1355824440555302912,2021-01-31 12:25:11 EET,2021-01-31,12:25:11,+0200,291412238,scott_heim,Scott Heim,,This #snl spoof made me die laughing but the studio audience hardly made a peep  https://t.co/UQXw1QpCii,en,[],[],['https://pbs.twimg.com/media/EtDbIZlW8AEyLx5.jpg'],5,0,17,['snl'],[],https://twitter.com/Scott_Heim/status/1355824440555302912,False,,1,https://pbs.twimg.com/media/EtDbIZlW8AEyLx5.jpg,,,,,,,[],,,,
1355787496987242500,1355787496987242500,2021-01-31 09:58:23 EET,2021-01-31,09:58:23,+0200,2411697368,spoof_apex,Spoof,,God damn Movie night with the boys was fucking great :),en,[],[],[],0,0,6,[],[],https://twitter.com/SpooF_ApeX/status/1355787496987242500,False,,0,,,,,,,,[],,,,
1355757878846492674,1355757878846492674,2021-01-31 08:00:41 EET,2021-01-31,08:00:41,+0200,1008266337888550912,iyctripura,Tripura Pradesh Youth Congress,,The whole chronology is to benefit the corporates   One more spoof of this  #CorporatePuppetGOVT  https://t.co/VriRPVZZzf,en,[],[],['https://pbs.twimg.com/media/EtCemTJXAAYkJKw.jpg'],0,10,12,['corporatepuppetgovt'],[],https://twitter.com/iyctripura/status/1355757878846492674,False,,1,https://pbs.twimg.com/media/EtCemTJXAAYkJKw.jpg,,,,,,,[],,,,
1355751498412658689,1355751498412658689,2021-01-31 07:35:20 EET,2021-01-31,07:35:20,+0200,1336175754002931713,vikas_tweets,ᴠɪᴋᴀꜱ | विकास,,The whole chronology is to benefit the corporates. One more spoof of this.  #CorporatePuppetGOVT  https://t.co/2zYOfzdWvt,en,[],[],['https://pbs.twimg.com/media/EtCYy7uUcAUge9g.jpg'],1,37,13,['corporatepuppetgovt'],[],https://twitter.com/Vikas_Tweets/status/1355751498412658689,False,,1,https://pbs.twimg.com/media/EtCYy7uUcAUge9g.jpg,,,,,,,[],,,,
1355750219514843142,1355750219514843142,2021-01-31 07:30:15 EET,2021-01-31,07:30:15,+0200,189422832,isourabhmishra,Sourabh Mishra,,The whole chronology is to benefit the corporates   One more spoof of this #CorporatePuppetGOVT  https://t.co/Ffriebhuhi,en,[],[],['https://pbs.twimg.com/media/EtCXoWEW8AAK4mc.jpg'],10,280,132,['corporatepuppetgovt'],[],https://twitter.com/iSourabhMishra/status/1355750219514843142,False,,1,https://pbs.twimg.com/media/EtCXoWEW8AAK4mc.jpg,,,,,,,[],,,,
1355738680900595714,1355736557576024069,2021-01-31 06:44:24 EET,2021-01-31,06:44:24,+0200,1041870173702107137,spoof_junkey,Naweed,,@sakshijoshii उसी तरह ? जिस तरह एक चौकीदार ने पार्किंग में एक कपल को आपत्तिजनक स्थिति में ब्लॉक कर दिया था ?,hi,[],[],[],2,3,17,[],[],https://twitter.com/Spoof_Junkey/status/1355738680900595714,False,,0,,,,,,,,"[{'screen_name': 'sakshijoshii', 'name': 'Sakshi Joshi', 'id': '105733665'}]",,,,
1355737408134930434,1355737408134930434,2021-01-31 06:39:21 EET,2021-01-31,06:39:21,+0200,2311086683,jeandunn52,Jean Dunn 🐈,,"I don't know if it's possible  to spoof someone like #MarjorieTaylorGreene, since she's a living spoof of a human being. #snl",en,[],[],[],1,1,8,"['marjorietaylorgreene', 'snl']",[],https://twitter.com/jeandunn52/status/1355737408134930434,False,,0,,,,,,,,[],,,,
1355737075983724546,1355737075983724546,2021-01-31 06:38:01 EET,2021-01-31,06:38:01,+0200,24216951,vulture,Vulture,,"WandaVision is a comedy and a mystery, a superhero story and a period-piece spoof. It’s a Marvel movie, and a TV show. And, somehow, it all works. @chaneyj writes  https://t.co/VjxVPYJBPs",en,"[{'screen_name': 'chaneyj', 'name': 'jen chaney', 'id': '19092888'}]",['https://vult.re/3oy30D5'],[],0,7,55,[],[],https://twitter.com/vulture/status/1355737075983724546,False,,0,,,,,,,,[],,,,
1355732992639913985,1355732546882035713,2021-01-31 06:21:48 EET,2021-01-31,06:21:48,+0200,4696288874,loliyapa,Superficial LolmLol,,@Spoof_Junkey Red fort pe apna flag lagane ke baad.. 😹  https://t.co/1Nr9F2OoO9,no,[],[],['https://pbs.twimg.com/media/EtCH9b3VcAIhsr5.jpg'],1,2,9,[],[],https://twitter.com/LOLiyapa/status/1355732992639913985,False,,1,https://pbs.twimg.com/media/EtCH9b3VcAIhsr5.jpg,,,,,,,"[{'screen_name': 'Spoof_Junkey', 'name': 'Naweed', 'id': '1041870173702107137'}]",,,,
1355732546882035713,1355732546882035713,2021-01-31 06:20:02 EET,2021-01-31,06:20:02,+0200,1041870173702107137,spoof_junkey,Naweed,,Wearing Green            Wearing Saffron  Before                           After Agenda                         Agenda  https://t.co/i6zQocW5FJ,en,[],[],"['https://pbs.twimg.com/media/EtCHjxUXUAA6KHW.jpg', 'https://pbs.twimg.com/media/EtCHkOnWMAAmgjL.jpg']",4,91,513,[],[],https://twitter.com/Spoof_Junkey/status/1355732546882035713,False,,1,https://pbs.twimg.com/media/EtCHjxUXUAA6KHW.jpg,,,,,,,[],,,,
1355719956726382597,1355719956726382597,2021-01-31 05:30:00 EET,2021-01-31,05:30:00,+0200,242696106,interaksyon,Interaksyon,,"“Nakabenta kami pero ‘di pa rin namin afford ‘yung celeb.""  Here's how Heart Evangelista @heart021485 reacted after seeing Paolo Ballesteros' ""Miss Hurt"" spoof in this new viral ad of local plastic manufacturer.  https://t.co/xHBEjDsm7U",en,"[{'screen_name': 'heart021485', 'name': 'lovemarie o. escudero', 'id': '54236340'}]",['https://interaksyon.philstar.com/celebrities/2021/01/29/184574/omg-heart-evangelista-reacts-to-local-plastic-brands-viral-ad-featuring-ms-hurt/'],[],0,5,26,[],[],https://twitter.com/interaksyon/status/1355719956726382597,False,,0,,,,,,,,[],,,,
1355700996089888768,1355700996089888768,2021-01-31 04:14:39 EET,2021-01-31,04:14:39,+0200,905996552535121920,reapercancelled,"☠️ ReapDawg, A Family Company☠️",,How do you spoof the App Store like this? Everyone I know has been meh on clubhouse with the exception of the 1000 “early” investors. This is just the dumbest.  https://t.co/g7xdIda3JQ,en,[],[],['https://pbs.twimg.com/media/EtBq3tzU4AI7KAJ.jpg'],3,0,11,[],[],https://twitter.com/ReaperCancelled/status/1355700996089888768,False,,1,https://pbs.twimg.com/media/EtBq3tzU4AI7KAJ.jpg,,,,,,,[],,,,
1355697148201848834,1355697148201848834,2021-01-31 03:59:22 EET,2021-01-31,03:59:22,+0200,192284402,sarmermamabear,Satan's Daughter,,the high school starter pack was the distraction i needed tonight. it’s called a spoof not a “sploof” but that is almost exactly my first pipe  https://t.co/C2Le5KFX8G,en,[],[],"['https://pbs.twimg.com/media/EtBnXjHVoAQ5cLk.jpg', 'https://pbs.twimg.com/media/EtBnXjLU0AIfh7A.jpg', 'https://pbs.twimg.com/media/EtBnXknUUAA5dxf.jpg', 'https://pbs.twimg.com/media/EtBnXrnUYAQqb0s.jpg']",4,0,10,[],[],https://twitter.com/SarMerMamaBear/status/1355697148201848834,False,,1,https://pbs.twimg.com/media/EtBnXjHVoAQ5cLk.jpg,,,,,,,[],,,,
1355693558959910913,1355693558959910913,2021-01-31 03:45:06 EET,2021-01-31,03:45:06,+0200,1155504751250944002,emotionscloud,Pepe Midnight 🇺🇸🦅,,underlying fundamentals of a company IS WHATEVER WE BUILD.  short sellers use their derivatives to hold businesses back...  UBER has never been profitable!   ALL it takes is expectations of NEW CREATIVITY!  they also spoof markets like silver  GET REKT MANIPULATORS!,en,[],[],[],1,1,5,[],[],https://twitter.com/EmotionsCloud/status/1355693558959910913,False,,0,,,,,,,,[],,,,
1355692032325369858,1355674607844536322,2021-01-31 03:39:02 EET,2021-01-31,03:39:02,+0200,1064610072037253120,tredlocity,Tredlocity,,"Venture Bros, of which Ben Edlund was a writer and almost co-creator, is more or less The Tick's spiritual successor. It started off as a Jonny Quest spoof and it quickly took a life of its own.",en,[],[],[],2,0,19,[],[],https://twitter.com/tredlocity/status/1355692032325369858,False,,0,,,,,,,,[],,,,
1355680710435069952,1355522985210249219,2021-01-31 02:54:03 EET,2021-01-31,02:54:03,+0200,1008782872617119745,iam_shimorekato,Shimorekato,,@Spoof_Junkey @narendramodi Editing 😂😂👏,en,[],[],[],1,0,11,[],[],https://twitter.com/iam_shimorekato/status/1355680710435069952,False,,0,,,,,,,,"[{'screen_name': 'Spoof_Junkey', 'name': 'Naweed', 'id': '1041870173702107137'}, {'screen_name': 'narendramodi', 'name': 'Narendra Modi', 'id': '18839785'}]",,,,
1355678921400979456,1355674607844536322,2021-01-31 02:46:56 EET,2021-01-31,02:46:56,+0200,1064610072037253120,tredlocity,Tredlocity,,"Most superhero parodies of its kind rely primarily on straight spoofs delivered as MAD Magazine-style joke machines, but The Tick focused instead of exploring its own brand of weirdness. It did a Daredevil/Elektra spoof on its first arc, then it started doing its own thing.",en,[],[],[],2,1,19,[],[],https://twitter.com/tredlocity/status/1355678921400979456,False,,0,,,,,,,,[],,,,
1355666748788228097,1355509177720815623,2021-01-31 01:58:34 EET,2021-01-31,01:58:34,+0200,1144169622427451393,doddsmaz,Don't leave me🐭🎀💿🔎🛠🐕🐨🥀🍟🏏🚣‍♀️🌈,,@pencilportrait3 About as 'real' as talking in tongues. A spoof? M,en,[],[],[],0,0,10,[],[],https://twitter.com/DoddsMaz/status/1355666748788228097,False,,0,,,,,,,,"[{'screen_name': 'pencilportrait3', 'name': 'melissa', 'id': '3239942659'}]",,,,
1355649702163869696,1355649702163869696,2021-01-31 00:50:50 EET,2021-01-31,00:50:50,+0200,441670316,kealan17,Kealan Murphy,,"30 days off fags and best believe I don’t feel one bit better, anyone who says they do is a dirty spoof I’d smoke your Nans jocks in a flash who am I trying to prove I don’t need fags to ? Trek",en,[],[],[],0,1,62,[],[],https://twitter.com/kealan17/status/1355649702163869696,False,,0,,,,,,,,[],,,,
1355637651789864963,1355363569978765313,2021-01-31 00:02:57 EET,2021-01-31,00:02:57,+0200,3238381219,replysai,✨ yearnie sanders ✨,,@barelycarrie i want to write the spoof ads that appear within shows and movies...i’d be fucking amazing at that,en,[],[],[],0,0,16,[],[],https://twitter.com/replysai/status/1355637651789864963,False,,0,,,,,,,,"[{'screen_name': 'barelycarrie', 'name': 'Carrie Ann', 'id': '231892223'}]",,,,
1355634587167240194,1355634587167240194,2021-01-30 23:50:46 EET,2021-01-30,23:50:46,+0200,1179141915893276677,howzmeluck,Howzmeluck ⁉️,,Looks like Hogwarts have given up on British Rail and are now using the M9 &amp; 3/4 #ffs 😜  #parody #spoof #humour  https://t.co/7x3Kn50O8z,en,[],[],[],1,3,20,"['ffs', 'parody', 'spoof', 'humour']",[],https://twitter.com/howzmeluck/status/1355634587167240194,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1355634534738497544/pu/img/-rGw4auTAHTaz7tS.jpg,,,,,,,[],,,,
1355629389443117056,1355629387450880000,2021-01-30 23:30:07 EET,2021-01-30,23:30:07,+0200,705117048607649792,satisfiedcurve,Curve ♠,,"These as they are known as ""spoof emails"". I'm not sure everyone knows about this but please be careful with what you are clicking. This is some ppls livelyhood and hopefully this word gets out. I spoke to PayPal on the phone and there is nothing wrong with my account.",en,[],[],[],1,0,12,[],[],https://twitter.com/SatisfiedCurve/status/1355629389443117056,False,,0,,,,,,,,[],,,,
1355623570618114052,1355623570618114052,2021-01-30 23:07:00 EET,2021-01-30,23:07:00,+0200,4110833537,unclesquilas,Squilex,,Let not this be a pasquinade for twitter deglutition. This musnt be a spoof to please the bearer. #WCE to @Magumbowacho1 but subject to ammendent. She is a true result of God's artistic nature!!  https://t.co/DYLXWBswJV,en,"[{'screen_name': 'magumbowacho1', 'name': 'miss m❤️', 'id': '1142295457844125702'}]",[],"['https://pbs.twimg.com/media/EtAkaYFXYAQMdmI.jpg', 'https://pbs.twimg.com/media/EtAkbfSXMAIgSyZ.jpg', 'https://pbs.twimg.com/media/EtAkcUzW8AUUSlH.jpg']",4,1,5,['wce'],[],https://twitter.com/UncleSquilas/status/1355623570618114052,False,,1,https://pbs.twimg.com/media/EtAkaYFXYAQMdmI.jpg,,,,,,,[],,,,
1355623321933664261,1355623321933664261,2021-01-30 23:06:00 EET,2021-01-30,23:06:00,+0200,2332280201,jones1302,Steve Jones 💙,,"What was supposed to be a quick spoof turned into 35k words and almost 200 pages 😂 Now, any ACT people who want to advise with publishing or what I could do with it - I am all ears!!  https://t.co/oSS07bOnC9",en,[],[],['https://pbs.twimg.com/media/EtAkOhLXMAAzsx1.jpg'],2,0,8,[],[],https://twitter.com/jones1302/status/1355623321933664261,False,,1,https://pbs.twimg.com/media/EtAkOhLXMAAzsx1.jpg,,,,,,,[],,,,
